"Group.1","Group.2","Group.3","x"
20003,"Sunday","12",1.392835209826
20004,"Sunday","12",1.26050420168067
20005,"Sunday","12",1.49063545150502
20006,"Sunday","12",1.32365591397849
20007,"Sunday","12",1.49162162162162
20008,"Sunday","12",1.61967213114754
20009,"Sunday","12",1.62399090392268
20010,"Sunday","12",1.61845238095238
20011,"Sunday","12",1.47907968574635
20012,"Sunday","12",1.30732142857143
20015,"Sunday","12",1.43545454545455
20016,"Sunday","12",1.59652985074627
20017,"Sunday","12",1.50681658468025
20018,"Sunday","12",1.31303664921466
20019,"Sunday","12",1.27760526315789
20020,"Sunday","12",1.33858111927643
20024,"Sunday","12",1.27129840546697
20032,"Sunday","12",1.37698063380282
20036,"Sunday","12",1.47125
20037,"Sunday","12",1.46636155606407
20217,"Sunday","12",1.344375
20373,"Sunday","12",1.22627118644068
20392,"Sunday","12",1.64462809917355
20540,"Sunday","12",1.336875
20001,"Thursday","12",1.08965021562051
20002,"Thursday","12",1.05498789997311
20003,"Thursday","12",1.09823232323232
20004,"Thursday","12",1.07642276422764
20005,"Thursday","12",1.12225859247136
20006,"Thursday","12",1.08286713286713
20007,"Thursday","12",1.09492146596859
20008,"Thursday","12",1.0877620881472
20009,"Thursday","12",1.14919309961046
20010,"Thursday","12",1.09726821192053
20011,"Thursday","12",1.05076164874552
20012,"Thursday","12",1.03321428571429
20015,"Thursday","12",1.0375
20016,"Thursday","12",1.07956713132795
20017,"Thursday","12",1.08015427769986
20018,"Thursday","12",1.03865030674847
20019,"Thursday","12",1.01873228549343
20020,"Thursday","12",1.0349367784497
20024,"Thursday","12",1.03885778275476
20032,"Thursday","12",1.02360587002096
20036,"Thursday","12",1.136875
20037,"Thursday","12",1.13311111111111
20217,"Thursday","12",1.078125
20373,"Thursday","12",1.01307692307692
20392,"Thursday","12",1.12109375
20540,"Thursday","12",1.125625
20001,"Tuesday","12",1.0919804400978
20002,"Tuesday","12",1.08470005503577
20003,"Tuesday","12",1.11496668375192
20004,"Tuesday","12",1.03949579831933
20005,"Tuesday","12",1.10866666666667
20006,"Tuesday","12",1.07056737588652
20007,"Tuesday","12",1.05493492407809
20008,"Tuesday","12",1.08161068044789
20009,"Tuesday","12",1.14235560588901
20010,"Tuesday","12",1.10234113712375
20011,"Tuesday","12",1.09677057636241
20012,"Tuesday","12",1.04473214285714
20015,"Tuesday","12",1.04221590909091
20016,"Tuesday","12",1.06407875185736
20017,"Tuesday","12",1.08424753867792
20018,"Tuesday","12",1.04806776071996
20019,"Tuesday","12",1.04957537154989
20020,"Tuesday","12",1.03233886856178
20024,"Tuesday","12",1.07247706422018
20032,"Tuesday","12",1.03394817742644
20036,"Tuesday","12",1.15345911949686
20037,"Tuesday","12",1.10848623853211
20217,"Tuesday","12",1.139375
20373,"Tuesday","12",1.00169491525424
20392,"Tuesday","12",1.04754098360656
20540,"Tuesday","12",1.151875
20001,"Wednesday","12",1.11431306845381
20002,"Wednesday","12",1.07440668824164
20003,"Wednesday","12",1.06179435483871
20004,"Wednesday","12",1.02748091603053
20005,"Wednesday","12",1.10723684210526
20006,"Wednesday","12",1.07007042253521
20007,"Wednesday","12",1.03992616033755
20008,"Wednesday","12",1.07058572039333
20009,"Wednesday","12",1.13682750970605
20010,"Wednesday","12",1.14082644628099
20011,"Wednesday","12",1.0563930013459
20012,"Wednesday","12",1.02714285714286
20015,"Wednesday","12",1.03659090909091
20016,"Wednesday","12",1.07414866349323
20017,"Wednesday","12",1.06263194933146
20018,"Wednesday","12",1.03535146228835
20019,"Wednesday","12",1.02139570552147
20020,"Wednesday","12",1.01603618421053
20024,"Wednesday","12",1.03835005574136
20032,"Wednesday","12",1.01325453777965
20036,"Wednesday","12",1.07625
20037,"Wednesday","12",1.07300884955752
20217,"Wednesday","12",1.120625
20373,"Wednesday","12",1.00229007633588
20392,"Wednesday","12",1.01969696969697
20540,"Wednesday","12",1.09875
20001,"Friday","13",1.3967772967773
20002,"Friday","13",1.2354206370814
20003,"Friday","13",1.29502790461695
20004,"Friday","13",1.30390625
20005,"Friday","13",1.48088962108731
20006,"Friday","13",1.39151943462898
20007,"Friday","13",1.3214475784992
20008,"Friday","13",1.31418774110587
20009,"Friday","13",1.49091922005571
20010,"Friday","13",1.38348623853211
20011,"Friday","13",1.2297533632287
20012,"Friday","13",1.15755138516533
20015,"Friday","13",1.20886363636364
20016,"Friday","13",1.28102055800294
20017,"Friday","13",1.30449754040759
20018,"Friday","13",1.18513513513514
20019,"Friday","13",1.26574915606336
20020,"Friday","13",1.17422222222222
20024,"Friday","13",1.1627802690583
20032,"Friday","13",1.14864165588616
20036,"Friday","13",1.45875
20037,"Friday","13",1.44243792325056
20217,"Friday","13",1.348125
20373,"Friday","13",1.05867768595041
20392,"Friday","13",1.28984375
20540,"Friday","13",1.289375
20001,"Monday","13",1.34329004329004
20002,"Monday","13",1.22905240293239
20003,"Monday","13",1.17300862506342
20004,"Monday","13",1.1547619047619
20005,"Monday","13",1.33809523809524
20006,"Monday","13",1.20549828178694
20007,"Monday","13",1.21104589114194
20008,"Monday","13",1.24041916167665
20009,"Monday","13",1.31298482293423
20010,"Monday","13",1.26365145228216
20011,"Monday","13",1.1663379650381
20012,"Monday","13",1.13017857142857
20015,"Monday","13",1.15454545454545
20016,"Monday","13",1.23685368536854
20017,"Monday","13",1.23333333333333
20018,"Monday","13",1.14543121149897
20019,"Monday","13",1.19076002082249
20020,"Monday","13",1.18703601108033
20024,"Monday","13",1.13149606299213
20032,"Monday","13",1.12910798122066
20036,"Monday","13",1.251875
20037,"Monday","13",1.22057522123894
20217,"Monday","13",1.336875
20373,"Monday","13",1.07301587301587
20392,"Monday","13",1.18333333333333
20540,"Monday","13",1.22125
20001,"Saturday","13",1.37747658945293
20002,"Saturday","13",1.24243348115299
20003,"Saturday","13",1.23280041258381
20004,"Saturday","13",1.15175438596491
20005,"Saturday","13",1.37512520868114
20006,"Saturday","13",1.23188405797101
20007,"Saturday","13",1.31376096491228
20008,"Saturday","13",1.32452586206897
20009,"Saturday","13",1.39011925042589
20010,"Saturday","13",1.412
20011,"Saturday","13",1.29522207267833
20012,"Saturday","13",1.21026785714286
20015,"Saturday","13",1.23096590909091
20016,"Saturday","13",1.34122251211331
20017,"Saturday","13",1.3468815697267
20018,"Saturday","13",1.18044515103339
20019,"Saturday","13",1.13227272727273
20020,"Saturday","13",1.2161123853211
20024,"Saturday","13",1.15876288659794
20032,"Saturday","13",1.21005338078292
20036,"Saturday","13",1.29
20037,"Saturday","13",1.25954022988506
20217,"Saturday","13",1.29875
20373,"Saturday","13",1.10176991150442
20392,"Saturday","13",1.43418803418803
20540,"Saturday","13",1.259375
20001,"Sunday","13",1.36138328530259
20002,"Sunday","13",1.36071911327386
20003,"Sunday","13",1.33418107833164
20004,"Sunday","13",1.21869918699187
20005,"Sunday","13",1.37051070840198
20006,"Sunday","13",1.24355400696864
20007,"Sunday","13",1.31342175066313
20008,"Sunday","13",1.40561027837259
20009,"Sunday","13",1.42862723214286
20010,"Sunday","13",1.41676348547718
20011,"Sunday","13",1.31548851868528
20012,"Sunday","13",1.24784946236559
20015,"Sunday","13",1.2873576309795
20016,"Sunday","13",1.33727810650888
20017,"Sunday","13",1.40551626591231
20018,"Sunday","13",1.33207547169811
20019,"Sunday","13",1.25163533350502
20020,"Sunday","13",1.2190502484815
20024,"Sunday","13",1.2128813559322
20032,"Sunday","13",1.28574468085106
20036,"Sunday","13",1.3325
20037,"Sunday","13",1.30155555555556
20217,"Sunday","13",1.329375
20373,"Sunday","13",1.11463414634146
20392,"Sunday","13",1.3421875
20540,"Sunday","13",1.33018867924528
20001,"Thursday","13",1.142919921875
20002,"Thursday","13",1.04649436348639
20003,"Thursday","13",1.0480612244898
20004,"Thursday","13",1.08571428571429
20005,"Thursday","13",1.18983333333333
20006,"Thursday","13",1.13096085409253
20007,"Thursday","13",1.10614224137931
20008,"Thursday","13",1.12629995702621
20009,"Thursday","13",1.16177627880832
20010,"Thursday","13",1.12662229617304
20011,"Thursday","13",1.08302731751008
20012,"Thursday","13",1.04491071428571
20015,"Thursday","13",1.05897727272727
20016,"Thursday","13",1.10265486725664
20017,"Thursday","13",1.07837078651685
20018,"Thursday","13",1.04010416666667
20019,"Thursday","13",1.0203162055336
20020,"Thursday","13",1.01954151523623
20024,"Thursday","13",1.04043035107588
20032,"Thursday","13",1.01569487067076
20036,"Thursday","13",1.156875
20037,"Thursday","13",1.14727272727273
20217,"Thursday","13",1.118125
20373,"Thursday","13",1.0016393442623
20392,"Thursday","13",1.12231404958678
20540,"Thursday","13",1.05
20001,"Tuesday","13",1.13718518518519
20002,"Tuesday","13",1.06586445366528
20003,"Tuesday","13",1.10102511532547
20004,"Tuesday","13",1.09304347826087
20005,"Tuesday","13",1.16627712854758
20006,"Tuesday","13",1.12600732600733
20007,"Tuesday","13",1.06398026315789
20008,"Tuesday","13",1.09269662921348
20009,"Tuesday","13",1.14471730439749
20010,"Tuesday","13",1.07369769427839
20011,"Tuesday","13",1.04636118598383
20012,"Tuesday","13",1.03758928571429
20015,"Tuesday","13",1.03278409090909
20016,"Tuesday","13",1.07358916478555
20017,"Tuesday","13",1.07632508833922
20018,"Tuesday","13",1.05550779150994
20019,"Tuesday","13",1.02483940042827
20020,"Tuesday","13",1.03803576497303
20024,"Tuesday","13",1.05983981693364
20032,"Tuesday","13",1.03157894736842
20036,"Tuesday","13",1.120625
20037,"Tuesday","13",1.09954022988506
20217,"Tuesday","13",1.1775
20373,"Tuesday","13",1.01056910569106
20392,"Tuesday","13",1.09913043478261
20540,"Tuesday","13",1.135
20001,"Wednesday","13",1.14343582235237
20002,"Wednesday","13",1.0891589295467
20003,"Wednesday","13",1.13209562563581
20004,"Wednesday","13",1.07
20005,"Wednesday","13",1.19471074380165
20006,"Wednesday","13",1.13202846975089
20007,"Wednesday","13",1.0796992481203
20008,"Wednesday","13",1.11174698795181
20009,"Wednesday","13",1.16597533632287
20010,"Wednesday","13",1.13779264214047
20011,"Wednesday","13",1.08447191011236
20012,"Wednesday","13",1.06642857142857
20015,"Wednesday","13",1.05926136363636
20016,"Wednesday","13",1.09377547239718
20017,"Wednesday","13",1.06957746478873
20018,"Wednesday","13",1.04745586708204
20019,"Wednesday","13",1.05538984824699
20020,"Wednesday","13",1.03630573248408
20024,"Wednesday","13",1.07429537767756
20032,"Wednesday","13",1.02189119170984
20036,"Wednesday","13",1.16375
20037,"Wednesday","13",1.15497737556561
20217,"Wednesday","13",1.161875
20373,"Wednesday","13",1
20392,"Wednesday","13",1.0740157480315
20540,"Wednesday","13",1.164375
20001,"Friday","14",1.43709055876686
20002,"Friday","14",1.2445523193096
20003,"Friday","14",1.26544080604534
20004,"Friday","14",1.37209302325581
20005,"Friday","14",1.52950819672131
20006,"Friday","14",1.48379310344828
20007,"Friday","14",1.43863995782815
20008,"Friday","14",1.39816239316239
20009,"Friday","14",1.4828125
20010,"Friday","14",1.41969949916528
20011,"Friday","14",1.32542030934768
20012,"Friday","14",1.23714285714286
20015,"Friday","14",1.31409090909091
20016,"Friday","14",1.45932822197882
20017,"Friday","14",1.33735108619481
20018,"Friday","14",1.24902162718847
20019,"Friday","14",1.3449755846826
20020,"Friday","14",1.30446942692624
20024,"Friday","14",1.20424581005587
20032,"Friday","14",1.23558020477816
20036,"Friday","14",1.52375
20037,"Friday","14",1.48713968957871
20217,"Friday","14",1.37125
20373,"Friday","14",1.14180327868852
20392,"Friday","14",1.5016
20540,"Friday","14",1.263125
20001,"Monday","14",1.3416142557652
20002,"Monday","14",1.23150280484204
20003,"Monday","14",1.25142076502732
20004,"Monday","14",1.2697247706422
20005,"Monday","14",1.40196779964222
20006,"Monday","14",1.37704280155642
20007,"Monday","14",1.23628472222222
20008,"Monday","14",1.25985267034991
20009,"Monday","14",1.38516284680338
20010,"Monday","14",1.28126126126126
20011,"Monday","14",1.20395304264494
20012,"Monday","14",1.15529075309819
20015,"Monday","14",1.15333737864078
20016,"Monday","14",1.26236516180583
20017,"Monday","14",1.20696629213483
20018,"Monday","14",1.15625704622322
20019,"Monday","14",1.30411193603655
20020,"Monday","14",1.27877871825877
20024,"Monday","14",1.19315403422983
20032,"Monday","14",1.20399619410086
20036,"Monday","14",1.38266666666667
20037,"Monday","14",1.33859223300971
20217,"Monday","14",1.33758389261745
20373,"Monday","14",1.14444444444444
20392,"Monday","14",1.24054054054054
20540,"Monday","14",1.284
20001,"Saturday","14",1.43697813121272
20002,"Saturday","14",1.30546722454672
20003,"Saturday","14",1.33899176954733
20004,"Saturday","14",1.20178571428571
20005,"Saturday","14",1.45218855218855
20006,"Saturday","14",1.31254612546125
20007,"Saturday","14",1.27685492801772
20008,"Saturday","14",1.33383816529641
20009,"Saturday","14",1.45154285714286
20010,"Saturday","14",1.42886075949367
20011,"Saturday","14",1.24566046198699
20012,"Saturday","14",1.154375
20015,"Saturday","14",1.20625
20016,"Saturday","14",1.31596986817326
20017,"Saturday","14",1.29880281690141
20018,"Saturday","14",1.1737539766702
20019,"Saturday","14",1.2037710255019
20020,"Saturday","14",1.26393113342898
20024,"Saturday","14",1.18229885057471
20032,"Saturday","14",1.16745641484131
20036,"Saturday","14",1.38625
20037,"Saturday","14",1.31082949308756
20217,"Saturday","14",1.41125
20373,"Saturday","14",1.105
20392,"Saturday","14",1.30608695652174
20540,"Saturday","14",1.30125
20001,"Sunday","14",1.34973313925279
20002,"Sunday","14",1.2973713033954
20003,"Sunday","14",1.30670419651996
20004,"Sunday","14",1.2425
20005,"Sunday","14",1.39734219269103
20006,"Sunday","14",1.28953068592058
20007,"Sunday","14",1.25357334766255
20008,"Sunday","14",1.29858125537403
20009,"Sunday","14",1.41528948847667
20010,"Sunday","14",1.33404074702886
20011,"Sunday","14",1.2008078994614
20012,"Sunday","14",1.14892857142857
20015,"Sunday","14",1.14704545454545
20016,"Sunday","14",1.21878228782288
20017,"Sunday","14",1.24897671136203
20018,"Sunday","14",1.20026001040042
20019,"Sunday","14",1.23511169513798
20020,"Sunday","14",1.22660628361166
20024,"Sunday","14",1.16321184510251
20032,"Sunday","14",1.23713298791019
20036,"Sunday","14",1.39875
20037,"Sunday","14",1.36446469248292
20217,"Sunday","14",1.2675
20373,"Sunday","14",1.1632
20392,"Sunday","14",1.30967741935484
20540,"Sunday","14",1.2625
20001,"Thursday","14",1.19104622871046
20002,"Thursday","14",1.10008203445447
20003,"Thursday","14",1.08886063072228
20004,"Thursday","14",1.18487394957983
20005,"Thursday","14",1.281
20006,"Thursday","14",1.24090909090909
20007,"Thursday","14",1.18304535637149
20008,"Thursday","14",1.19747323340471
20009,"Thursday","14",1.24293785310734
20010,"Thursday","14",1.20667779632721
20011,"Thursday","14",1.11679731243001
20012,"Thursday","14",1.09821428571429
20015,"Thursday","14",1.12426136363636
20016,"Thursday","14",1.26381164256581
20017,"Thursday","14",1.1407977606718
20018,"Thursday","14",1.09838457529964
20019,"Thursday","14",1.12601110229976
20020,"Thursday","14",1.14547244094488
20024,"Thursday","14",1.07042093287827
20032,"Thursday","14",1.14301919720768
20036,"Thursday","14",1.280625
20037,"Thursday","14",1.25535307517084
20217,"Thursday","14",1.139375
20373,"Thursday","14",1.06363636363636
20392,"Thursday","14",1.24390243902439
20540,"Thursday","14",1.105625
20001,"Tuesday","14",1.17091959557053
20002,"Tuesday","14",1.11871440195281
20003,"Tuesday","14",1.13259221829207
20004,"Tuesday","14",1.1130081300813
20005,"Tuesday","14",1.18471760797342
20006,"Tuesday","14",1.15052631578947
20007,"Tuesday","14",1.10507749866382
20008,"Tuesday","14",1.14365591397849
20009,"Tuesday","14",1.19596638655462
20010,"Tuesday","14",1.13143564356436
20011,"Tuesday","14",1.10376850605653
20012,"Tuesday","14",1.06553571428571
20015,"Tuesday","14",1.10318362706083
20016,"Tuesday","14",1.15976375046142
20017,"Tuesday","14",1.13366266760762
20018,"Tuesday","14",1.084149552396
20019,"Tuesday","14",1.21608263598326
20020,"Tuesday","14",1.10411073825503
20024,"Tuesday","14",1.09297052154195
20032,"Tuesday","14",1.08341946597761
20036,"Tuesday","14",1.19125
20037,"Tuesday","14",1.14784580498866
20217,"Tuesday","14",1.171875
20373,"Tuesday","14",1.048
20392,"Tuesday","14",1.10236220472441
20540,"Tuesday","14",1.146875
20001,"Wednesday","14",1.17066537153958
20002,"Wednesday","14",1.10256061018796
20003,"Wednesday","14",1.08903620601734
20004,"Wednesday","14",1.11612903225806
20005,"Wednesday","14",1.22586490939044
20006,"Wednesday","14",1.16985815602837
20007,"Wednesday","14",1.08358288770053
20008,"Wednesday","14",1.15909090909091
20009,"Wednesday","14",1.19142857142857
20010,"Wednesday","14",1.1458157227388
20011,"Wednesday","14",1.0843433205677
20012,"Wednesday","14",1.06223214285714
20015,"Wednesday","14",1.08862990335418
20016,"Wednesday","14",1.14632516703786
20017,"Wednesday","14",1.09405099150142
20018,"Wednesday","14",1.06149395055234
20019,"Wednesday","14",1.10844629822732
20020,"Wednesday","14",1.10089988751406
20024,"Wednesday","14",1.06108597285068
20032,"Wednesday","14",1.0865028029323
20036,"Wednesday","14",1.208125
20037,"Wednesday","14",1.18258928571429
20217,"Wednesday","14",1.18375
20373,"Wednesday","14",1.06269841269841
20392,"Wednesday","14",1.0906976744186
20540,"Wednesday","14",1.07875
20001,"Friday","15",1.45230166503428
20002,"Friday","15",1.27009138742731
20003,"Friday","15",1.39187370600414
20004,"Friday","15",1.53963963963964
20005,"Friday","15",1.59110738255034
20006,"Friday","15",1.61174377224199
20007,"Friday","15",1.5818576860402
20008,"Friday","15",1.54140625
20009,"Friday","15",1.59208878770632
20010,"Friday","15",1.49518272425249
20011,"Friday","15",1.3630710085934
20012,"Friday","15",1.27276825969342
20015,"Friday","15",1.32940838598507
20016,"Friday","15",1.5426761088334
20017,"Friday","15",1.45990099009901
20018,"Friday","15",1.27540810953133
20019,"Friday","15",1.33207847295864
20020,"Friday","15",1.36854219948849
20024,"Friday","15",1.28816091954023
20032,"Friday","15",1.2551454624403
20036,"Friday","15",1.66392405063291
20037,"Friday","15",1.64004524886878
20217,"Friday","15",1.48301886792453
20373,"Friday","15",1.1650406504065
20392,"Friday","15",1.65806451612903
20540,"Friday","15",1.44493670886076
20001,"Monday","15",1.37613469985359
20002,"Monday","15",1.24594742606791
20003,"Monday","15",1.23224322943281
20004,"Monday","15",1.33220338983051
20005,"Monday","15",1.4525
20006,"Monday","15",1.42321428571429
20007,"Monday","15",1.31798483206934
20008,"Monday","15",1.37881794650561
20009,"Monday","15",1.44452554744526
20010,"Monday","15",1.35476793248945
20011,"Monday","15",1.26559694793537
20012,"Monday","15",1.228125
20015,"Monday","15",1.26880681818182
20016,"Monday","15",1.36017106731127
20017,"Monday","15",1.35351617440225
20018,"Monday","15",1.24274489261393
20019,"Monday","15",1.20627993613624
20020,"Monday","15",1.19647589512264
20024,"Monday","15",1.21271282633371
20032,"Monday","15",1.20478700043917
20036,"Monday","15",1.4475
20037,"Monday","15",1.44494382022472
20217,"Monday","15",1.440625
20373,"Monday","15",1.1
20392,"Monday","15",1.36974789915966
20540,"Monday","15",1.284375
20001,"Saturday","15",1.55768667642753
20002,"Saturday","15",1.38360836083608
20003,"Saturday","15",1.4677783478707
20004,"Saturday","15",1.4304347826087
20005,"Saturday","15",1.60434782608696
20006,"Saturday","15",1.47178571428571
20007,"Saturday","15",1.37787465940054
20008,"Saturday","15",1.45981067125645
20009,"Saturday","15",1.6053581500282
20010,"Saturday","15",1.50412457912458
20011,"Saturday","15",1.25771043771044
20012,"Saturday","15",1.190625
20015,"Saturday","15",1.25625
20016,"Saturday","15",1.378
20017,"Saturday","15",1.34697609001406
20018,"Saturday","15",1.2511274252753
20019,"Saturday","15",1.34015331747291
20020,"Saturday","15",1.33564971751412
20024,"Saturday","15",1.31598639455782
20032,"Saturday","15",1.24255133245959
20036,"Saturday","15",1.608125
20037,"Saturday","15",1.48235294117647
20217,"Saturday","15",1.630625
20373,"Saturday","15",1.11935483870968
20392,"Saturday","15",1.36585365853659
20540,"Saturday","15",1.428125
20001,"Sunday","15",1.54973025993134
20002,"Sunday","15",1.33125689084895
20003,"Sunday","15",1.38310362429811
20004,"Sunday","15",1.30495867768595
20005,"Sunday","15",1.63071786310518
20006,"Sunday","15",1.45392857142857
20007,"Sunday","15",1.34027397260274
20008,"Sunday","15",1.46741186586414
20009,"Sunday","15",1.66406605922551
20010,"Sunday","15",1.51291702309666
20011,"Sunday","15",1.29430493273543
20012,"Sunday","15",1.20732142857143
20015,"Sunday","15",1.27255681818182
20016,"Sunday","15",1.31156437125748
20017,"Sunday","15",1.34410112359551
20018,"Sunday","15",1.24621848739496
20019,"Sunday","15",1.20459495351926
20020,"Sunday","15",1.29640550407189
20024,"Sunday","15",1.25125570776256
20032,"Sunday","15",1.23546255506608
20036,"Sunday","15",1.595625
20037,"Sunday","15",1.49838709677419
20217,"Sunday","15",1.525
20373,"Sunday","15",1.1508064516129
20392,"Sunday","15",1.3655737704918
20540,"Sunday","15",1.33375
20001,"Thursday","15",1.26976178901313
20002,"Thursday","15",1.12550463720676
20003,"Thursday","15",1.13130081300813
20004,"Thursday","15",1.3130081300813
20005,"Thursday","15",1.36993355481728
20006,"Thursday","15",1.37730496453901
20007,"Thursday","15",1.26856835306781
20008,"Thursday","15",1.28890799656062
20009,"Thursday","15",1.36173669467787
20010,"Thursday","15",1.26600166251039
20011,"Thursday","15",1.16715279335876
20012,"Thursday","15",1.11258928571429
20015,"Thursday","15",1.13954545454545
20016,"Thursday","15",1.24144444444444
20017,"Thursday","15",1.21802816901408
20018,"Thursday","15",1.12584033613445
20019,"Thursday","15",1.1218609569125
20020,"Thursday","15",1.11795735129068
20024,"Thursday","15",1.13654937570942
20032,"Thursday","15",1.07805724197745
20036,"Thursday","15",1.421875
20037,"Thursday","15",1.4552036199095
20217,"Thursday","15",1.2625
20373,"Thursday","15",1.01803278688525
20392,"Thursday","15",1.28429752066116
20540,"Thursday","15",1.191875
20001,"Tuesday","15",1.19707174231332
20002,"Tuesday","15",1.1554577948859
20003,"Tuesday","15",1.23002544529262
20004,"Tuesday","15",1.23391304347826
20005,"Tuesday","15",1.27287853577371
20006,"Tuesday","15",1.28185053380783
20007,"Tuesday","15",1.19771863117871
20008,"Tuesday","15",1.26060475161987
20009,"Tuesday","15",1.26505955757232
20010,"Tuesday","15",1.24096283783784
20011,"Tuesday","15",1.18254822790489
20012,"Tuesday","15",1.11696428571429
20015,"Tuesday","15",1.19994318181818
20016,"Tuesday","15",1.22495330593948
20017,"Tuesday","15",1.14374120956399
20018,"Tuesday","15",1.09619914346895
20019,"Tuesday","15",1.09033280507132
20020,"Tuesday","15",1.1537192393736
20024,"Tuesday","15",1.14695945945946
20032,"Tuesday","15",1.10883253170092
20036,"Tuesday","15",1.324375
20037,"Tuesday","15",1.31685649202733
20217,"Tuesday","15",1.23625
20373,"Tuesday","15",1.07916666666667
20392,"Tuesday","15",1.22066115702479
20540,"Tuesday","15",1.29
20001,"Wednesday","15",1.3188991719435
20002,"Wednesday","15",1.24736122504785
20003,"Wednesday","15",1.2591784989858
20004,"Wednesday","15",1.28064516129032
20005,"Wednesday","15",1.38723051409619
20006,"Wednesday","15",1.34555160142349
20007,"Wednesday","15",1.26005405405405
20008,"Wednesday","15",1.2459319845028
20009,"Wednesday","15",1.31568296795953
20010,"Wednesday","15",1.23910093299406
20011,"Wednesday","15",1.18803859964093
20012,"Wednesday","15",1.13785714285714
20015,"Wednesday","15",1.16102272727273
20016,"Wednesday","15",1.27828358208955
20017,"Wednesday","15",1.22381625441696
20018,"Wednesday","15",1.14925452609159
20019,"Wednesday","15",1.14928984744871
20020,"Wednesday","15",1.15198324022346
20024,"Wednesday","15",1.19921436588103
20032,"Wednesday","15",1.10557235421166
20036,"Wednesday","15",1.406875
20037,"Wednesday","15",1.39727891156463
20217,"Wednesday","15",1.455625
20373,"Wednesday","15",1.04365079365079
20392,"Wednesday","15",1.23629032258065
20540,"Wednesday","15",1.34125
20001,"Friday","16",1.29585342333655
20002,"Friday","16",1.21051775548929
20003,"Friday","16",1.27410398788491
20004,"Friday","16",1.45691056910569
20005,"Friday","16",1.38842975206612
20006,"Friday","16",1.49753521126761
20007,"Friday","16",1.35329436769394
20008,"Friday","16",1.29708404802744
20009,"Friday","16",1.31631165919283
20010,"Friday","16",1.26570486397362
20011,"Friday","16",1.20535514228098
20012,"Friday","16",1.1525
20015,"Friday","16",1.15147727272727
20016,"Friday","16",1.32767364939361
20017,"Friday","16",1.24702589223233
20018,"Friday","16",1.16534859521332
20019,"Friday","16",1.17575836820084
20020,"Friday","16",1.20637769188294
20024,"Friday","16",1.26918735891648
20032,"Friday","16",1.21369863013699
20036,"Friday","16",1.4475
20037,"Friday","16",1.46772009029345
20217,"Friday","16",1.403125
20373,"Friday","16",1.12540983606557
20392,"Friday","16",1.32076923076923
20540,"Friday","16",1.38875
20001,"Monday","16",1.22077858880779
20002,"Monday","16",1.14672489082969
20003,"Monday","16",1.15770408163265
20004,"Monday","16",1.29516129032258
20005,"Monday","16",1.2890365448505
20006,"Monday","16",1.32517482517483
20007,"Monday","16",1.19764201500536
20008,"Monday","16",1.16002576212967
20009,"Monday","16",1.23088565022422
20010,"Monday","16",1.17575
20011,"Monday","16",1.09244733303451
20012,"Monday","16",1.07973214285714
20015,"Monday","16",1.075
20016,"Monday","16",1.18761029411765
20017,"Monday","16",1.124
20018,"Monday","16",1.11461897356143
20019,"Monday","16",1.14505753138075
20020,"Monday","16",1.17403792526492
20024,"Monday","16",1.1568848758465
20032,"Monday","16",1.1873652436395
20036,"Monday","16",1.29375
20037,"Monday","16",1.31602708803612
20217,"Monday","16",1.31375
20373,"Monday","16",1.16015625
20392,"Monday","16",1.19842519685039
20540,"Monday","16",1.215625
20001,"Saturday","16",1.40677966101695
20002,"Saturday","16",1.27296690970275
20003,"Saturday","16",1.40083246618106
20004,"Saturday","16",1.35181818181818
20005,"Saturday","16",1.47062818336163
20006,"Saturday","16",1.41598513011152
20007,"Saturday","16",1.29168053244592
20008,"Saturday","16",1.341431670282
20009,"Saturday","16",1.44783362218371
20010,"Saturday","16",1.35076791808874
20011,"Saturday","16",1.18416554206028
20012,"Saturday","16",1.12794642857143
20015,"Saturday","16",1.16878908470722
20016,"Saturday","16",1.25082706766917
20017,"Saturday","16",1.22135306553911
20018,"Saturday","16",1.14512
20019,"Saturday","16",1.1323537414966
20020,"Saturday","16",1.14885407600812
20024,"Saturday","16",1.39211136890951
20032,"Saturday","16",1.11684684684685
20036,"Saturday","16",1.486875
20037,"Saturday","16",1.39930394431555
20217,"Saturday","16",1.548125
20373,"Saturday","16",1.05344827586207
20392,"Saturday","16",1.31339285714286
20540,"Saturday","16",1.54125
20001,"Sunday","16",1.38701361867704
20002,"Sunday","16",1.26146663004669
20003,"Sunday","16",1.35130568356375
20004,"Sunday","16",1.29609375
20005,"Sunday","16",1.4605
20006,"Sunday","16",1.36408450704225
20007,"Sunday","16",1.2909288430201
20008,"Sunday","16",1.35629565964762
20009,"Sunday","16",1.47613636363636
20010,"Sunday","16",1.40575296108291
20011,"Sunday","16",1.19085406859449
20012,"Sunday","16",1.08883928571429
20015,"Sunday","16",1.14534090909091
20016,"Sunday","16",1.2434249628529
20017,"Sunday","16",1.23027972027972
20018,"Sunday","16",1.1578672242551
20019,"Sunday","16",1.15197680548234
20020,"Sunday","16",1.18588035157358
20024,"Sunday","16",1.24977116704805
20032,"Sunday","16",1.13204347826087
20036,"Sunday","16",1.46125
20037,"Sunday","16",1.37831050228311
20217,"Sunday","16",1.385
20373,"Sunday","16",1.11219512195122
20392,"Sunday","16",1.32868852459016
20540,"Sunday","16",1.35125
20001,"Thursday","16",1.11772151898734
20002,"Thursday","16",1.05557986870897
